forest_source,avg_altitude,river_length,In_City,In_Habitat,geometry,id,status1,status2,status3
9782.64476115,1863.11170554,24.3174078411,0,0,"POLYGON ((101.37817477285603 26.311522351321116, 101.33003856682029 26.22814799678366, 101.23376615474899 26.22814799678366, 101.18562994871326 26.311522351321116, 101.23376615474899 26.39489670585857, 101.33003856682029 26.39489670585857, 101.37817477285603 26.311522351321116))",1203,none,none,none
9430.41394577,1556.2447704,50.4854198733,0,0,"POLYGON ((101.52258339096329 26.39489670585857, 101.47444718492756 26.311522351321116, 101.37817477285603 26.311522351321116, 101.33003856682029 26.39489670585857, 101.37817477285603 26.478271060396082, 101.47444718492756 26.478271060396082, 101.52258339096329 26.39489670585857))",1204,none,none,none
9802.17467652,2107.02639421,34.4171575806,0,0,"POLYGON ((101.66699200907033 26.311522351321116, 101.61885580303459 26.22814799678366, 101.52258339096329 26.22814799678366, 101.47444718492756 26.311522351321116, 101.52258339096329 26.39489670585857, 101.61885580303459 26.39489670585857, 101.66699200907033 26.311522351321116))",1205,none,none,none
9912.975,2212.39501932,0.0,0,0,"POLYGON ((101.81140062717736 26.39489670585857, 101.76326442114163 26.311522351321116, 101.66699200907033 26.311522351321116, 101.61885580303459 26.39489670585857, 101.66699200907033 26.478271060396082, 101.76326442114163 26.478271060396082, 101.81140062717736 26.39489670585857))",1206,none,none,none
9515.57780257,1729.0750348,19.864040199,0,0,"POLYGON ((102.533443717713 26.311522351321116, 102.48530751167726 26.22814799678366, 102.38903509960574 26.22814799678366, 102.34089889357 26.311522351321116, 102.38903509960574 26.39489670585857, 102.48530751167726 26.39489670585857, 102.533443717713 26.311522351321116))",1207,none,none,none
8484.51339286,1485.62302346,5.81548648074,0,0,"POLYGON ((102.67785233582003 26.39489670585857, 102.6297161297843 26.311522351321116, 102.533443717713 26.311522351321116, 102.48530751167726 26.39489670585857, 102.533443717713 26.478271060396082, 102.6297161297843 26.478271060396082, 102.67785233582003 26.39489670585857))",1208,none,none,none
9036.09825674,1522.59385609,16.8605684093,0,0,"POLYGON ((102.82226095392707 26.311522351321116, 102.77412474789134 26.22814799678366, 102.67785233582003 26.22814799678366, 102.6297161297843 26.311522351321116, 102.67785233582003 26.39489670585857, 102.77412474789134 26.39489670585857, 102.82226095392707 26.311522351321116))",1209,none,none,none
9071.02619048,1339.78711168,5.17285929748,0,0,"POLYGON ((102.96666957203416 26.39489670585857, 102.91853336599837 26.311522351321116, 102.82226095392707 26.311522351321116, 102.77412474789134 26.39489670585857, 102.82226095392707 26.478271060396082, 102.91853336599837 26.478271060396082, 102.96666957203416 26.39489670585857))",1210,none,none,none
9701.71119955,2105.89884592,25.2624867485,0,0,"POLYGON ((103.11107819014137 26.311522351321116, 103.06294198410563 26.22814799678366, 102.96666957203416 26.22814799678366, 102.9185333659986 26.311522351321116, 102.96666957203416 26.39489670585857, 103.06294198410563 26.39489670585857, 103.11107819014137 26.311522351321116))",1211,none,none,none
9421.59819533,1889.3991339,42.4816933758,0,0,"POLYGON ((103.2554868082484 26.39489670585857, 103.20735060221267 26.311522351321116, 103.11107819014137 26.311522351321116, 103.06294198410563 26.39489670585857, 103.11107819014137 26.478271060396082, 103.20735060221267 26.478271060396082, 103.2554868082484 26.39489670585857))",1212,none,none,none
9875.86700699,2721.93325128,52.5213270915,0,0,"POLYGON ((103.39989542635544 26.311522351321116, 103.3517592203197 26.22814799678366, 103.2554868082484 26.22814799678366, 103.20735060221267 26.311522351321116, 103.2554868082484 26.39489670585857, 103.3517592203197 26.39489670585857, 103.39989542635544 26.311522351321116))",1213,none,none,none
9923.94376004,2426.55205418,46.3614437896,0,0,"POLYGON ((103.5443040444627 26.39489670585857, 103.49616783842697 26.311522351321116, 103.39989542635544 26.311522351321116, 103.3517592203197 26.39489670585857, 103.39989542635544 26.478271060396082, 103.49616783842697 26.478271060396082, 103.5443040444627 26.39489670585857))",1214,none,none,none
9928.26079043,2202.28138883,55.7038170966,0,0,"POLYGON ((103.68871266256974 26.311522351321116, 103.640576456534 26.22814799678366, 103.5443040444627 26.22814799678366, 103.49616783842697 26.311522351321116, 103.5443040444627 26.39489670585857, 103.640576456534 26.39489670585857, 103.68871266256974 26.311522351321116))",1215,none,none,none
9962.53010781,2041.86410362,50.8679376711,0,0,"POLYGON ((103.83312128067678 26.39489670585857, 103.78498507464104 26.311522351321116, 103.68871266256974 26.311522351321116, 103.640576456534 26.39489670585857, 103.68871266256974 26.478271060396082, 103.78498507464104 26.478271060396082, 103.83312128067678 26.39489670585857))",1216,none,none,none
9879.58477867,2118.99907044,72.3441537111,0,0,"POLYGON ((103.97752989878387 26.311522351321116, 103.92939369274808 26.22814799678366, 103.83312128067678 26.22814799678366, 103.78498507464104 26.311522351321116, 103.83312128067678 26.39489670585857, 103.92939369274808 26.39489670585857, 103.97752989878387 26.311522351321116))",1217,none,none,none
9878.58163265,2079.26021162,45.1983130742,0,0,"POLYGON ((104.12193851689108 26.39489670585857, 104.07380231085534 26.311522351321116, 103.97752989878387 26.311522351321116, 103.92939369274808 26.39489670585857, 103.97752989878387 26.478271060396082, 104.07380231085534 26.478271060396082, 104.12193851689108 26.39489670585857))",1218,none,none,none
9708.16722842,2078.14423684,58.3375718778,1,0,"POLYGON ((104.26634713499811 26.311522351321116, 104.21821092896238 26.22814799678366, 104.12193851689108 26.22814799678366, 104.07380231085534 26.311522351321116, 104.12193851689108 26.39489670585857, 104.21821092896238 26.39489670585857, 104.26634713499811 26.311522351321116))",1219,none,none,none
9900.39371728,2148.26078929,36.1578454716,0,0,"POLYGON ((104.41075575310515 26.39489670585857, 104.36261954706941 26.311522351321116, 104.26634713499811 26.311522351321116, 104.21821092896238 26.39489670585857, 104.26634713499811 26.478271060396082, 104.36261954706941 26.478271060396082, 104.41075575310515 26.39489670585857))",1220,none,none,none
9860.34615385,2050.06815996,45.9800267594,0,0,"POLYGON ((104.55516437121224 26.311522351321116, 104.50702816517668 26.22814799678366, 104.41075575310515 26.22814799678366, 104.36261954706941 26.311522351321116, 104.41075575310515 26.39489670585857, 104.50702816517668 26.39489670585857, 104.55516437121224 26.311522351321116))",1221,none,none,none
9832.99871877,2030.87315809,21.91909568,0,0,"POLYGON ((104.69957298931945 26.39489670585857, 104.65143678328371 26.311522351321116, 104.55516437121241 26.311522351321116, 104.50702816517668 26.39489670585857, 104.55516437121241 26.478271060396082, 104.65143678328371 26.478271060396082, 104.69957298931945 26.39489670585857))",1222,none,none,none
9864.61304348,3543.18469444,0.0,0,0,"POLYGON ((98.77881964692824 26.478271060396082, 98.73068344089268 26.39489670585857, 98.6344110288212 26.39489670585857, 98.58627482278547 26.478271060396082, 98.6344110288212 26.561645414933537, 98.73068344089268 26.561645414933537, 98.77881964692824 26.478271060396082))",1223,none,none,none
9903.4447338,2605.28922233,35.9246109327,0,0,"POLYGON ((98.9232282650355 26.561645414933537, 98.87509205899977 26.478271060396082, 98.77881964692824 26.478271060396082, 98.73068344089268 26.561645414933537, 98.77881964692824 26.64501976947082, 98.87509205899977 26.64501976947082, 98.9232282650355 26.561645414933537))",1224,none,none,none
9968.38427144,2756.63834486,24.9255262879,0,0,"POLYGON ((99.06763688314254 26.478271060396082, 99.0195006771068 26.39489670585857, 98.9232282650355 26.39489670585857, 98.87509205899977 26.478271060396082, 98.9232282650355 26.561645414933537, 99.0195006771068 26.561645414933537, 99.06763688314254 26.478271060396082))",1225,none,none,none
9813.451252,2457.8104002,34.5872887929,0,0,"POLYGON ((99.21204550124958 26.561645414933537, 99.16390929521401 26.478271060396082, 99.06763688314254 26.478271060396082, 99.0195006771068 26.561645414933537, 99.06763688314254 26.64501976947082, 99.16390929521401 26.64501976947082, 99.21204550124958 26.561645414933537))",1226,none,none,none
9715.53221216,2831.94768812,25.1775956943,0,0,"POLYGON ((99.35645411935661 26.478271060396082, 99.30831791332105 26.39489670585857, 99.21204550124958 26.39489670585857, 99.16390929521401 26.478271060396082, 99.21204550124958 26.561645414933537, 99.30831791332105 26.561645414933537, 99.35645411935661 26.478271060396082))",1227,none,none,none
9657.04417879,2997.72354316,43.8572502595,0,0,"POLYGON ((99.50086273746388 26.561645414933537, 99.45272653142814 26.478271060396082, 99.35645411935661 26.478271060396082, 99.30831791332105 26.561645414933537, 99.35645411935661 26.64501976947082, 99.45272653142814 26.64501976947082, 99.50086273746388 26.561645414933537))",1228,none,none,none
9799.15354738,2923.50911457,29.3388128176,0,0,"POLYGON ((99.64527135557091 26.478271060396082, 99.59713514953518 26.39489670585857, 99.50086273746388 26.39489670585857, 99.45272653142814 26.478271060396082, 99.50086273746388 26.561645414933537, 99.59713514953518 26.561645414933537, 99.64527135557091 26.478271060396082))",1229,none,none,none
9589.59284232,2977.04009016,32.3495666996,0,1,"POLYGON ((99.78967997367795 26.561645414933537, 99.74154376764238 26.478271060396082, 99.64527135557091 26.478271060396082, 99.59713514953518 26.561645414933537, 99.64527135557091 26.64501976947082, 99.74154376764238 26.64501976947082, 99.78967997367795 26.561645414933537))",1230,none,none,none
9636.25026178,2462.30767727,33.6106517292,0,1,"POLYGON ((99.93408859178521 26.478271060396082, 99.88595238574948 26.39489670585857, 99.78967997367795 26.39489670585857, 99.74154376764238 26.478271060396082, 99.78967997367795 26.561645414933537, 99.88595238574948 26.561645414933537, 99.93408859178521 26.478271060396082))",1231,none,none,none
9701.60558189,2629.65436411,44.1386762601,0,0,"POLYGON ((100.07849720989225 26.561645414933537, 100.03036100385651 26.478271060396082, 99.93408859178521 26.478271060396082, 99.88595238574948 26.561645414933537, 99.93408859178521 26.64501976947082, 100.03036100385651 26.64501976947082, 100.07849720989225 26.561645414933537))",1232,none,none,none
9595.6402803,2746.07718296,25.6258322873,0,0,"POLYGON ((100.22290582799928 26.478271060396082, 100.17476962196355 26.39489670585857, 100.07849720989225 26.39489670585857, 100.03036100385651 26.478271060396082, 100.07849720989225 26.561645414933537, 100.17476962196355 26.561645414933537, 100.22290582799928 26.478271060396082))",1233,none,none,none
9777.64109233,2634.03622864,31.6770875219,0,0,"POLYGON ((100.36731444610632 26.561645414933537, 100.31917824007058 26.478271060396082, 100.22290582799928 26.478271060396082, 100.17476962196372 26.561645414933537, 100.22290582799928 26.64501976947082, 100.31917824007058 26.64501976947082, 100.36731444610632 26.561645414933537))",1234,none,none,none
9790.0464191,1889.61470828,38.6717128031,0,0,"POLYGON ((100.51172306421358 26.478271060396082, 100.46358685817785 26.39489670585857, 100.36731444610632 26.39489670585857, 100.31917824007058 26.478271060396082, 100.36731444610632 26.561645414933537, 100.46358685817785 26.561645414933537, 100.51172306421358 26.478271060396082))",1235,none,none,none
9874.04414486,2222.02792337,25.3354934107,0,0,"POLYGON ((100.65613168232062 26.561645414933537, 100.60799547628488 26.478271060396082, 100.51172306421358 26.478271060396082, 100.46358685817785 26.561645414933537, 100.51172306421358 26.64501976947082, 100.60799547628488 26.64501976947082, 100.65613168232062 26.561645414933537))",1236,none,none,none
9529.65177196,1953.8498213,14.57187915,0,0,"POLYGON ((100.80054030042766 26.478271060396082, 100.75240409439192 26.39489670585857, 100.65613168232062 26.39489670585857, 100.60799547628488 26.478271060396082, 100.65613168232062 26.561645414933537, 100.75240409439192 26.561645414933537, 100.80054030042766 26.478271060396082))",1237,none,none,none
9621.25789746,2309.20150166,40.1949554671,0,0,"POLYGON ((100.94494891853492 26.561645414933537, 100.89681271249918 26.478271060396082, 100.80054030042766 26.478271060396082, 100.75240409439192 26.561645414933537, 100.80054030042766 26.64501976947082, 100.89681271249918 26.64501976947082, 100.94494891853492 26.561645414933537))",1238,none,none,none
9590.67356976,1939.50111067,41.9423319687,0,0,"POLYGON ((101.08935753664196 26.478271060396082, 101.04122133060622 26.39489670585857, 100.94494891853492 26.39489670585857, 100.89681271249918 26.478271060396082, 100.94494891853492 26.561645414933537, 101.04122133060622 26.561645414933537, 101.08935753664196 26.478271060396082))",1239,none,none,none
9669.12250712,1866.84669939,58.9299201755,0,0,"POLYGON ((101.23376615474899 26.561645414933537, 101.18562994871326 26.478271060396082, 101.08935753664196 26.478271060396082, 101.04122133060622 26.561645414933537, 101.08935753664196 26.64501976947082, 101.18562994871326 26.64501976947082, 101.23376615474899 26.561645414933537))",1240,none,none,none
9518.79218427,1658.82789536,11.610917114,0,0,"POLYGON ((101.37817477285603 26.478271060396082, 101.33003856682029 26.39489670585857, 101.23376615474899 26.39489670585857, 101.18562994871326 26.478271060396082, 101.23376615474899 26.561645414933537, 101.33003856682029 26.561645414933537, 101.37817477285603 26.478271060396082))",1241,none,none,none
9152.72866731,1333.70640303,17.8289120812,0,0,"POLYGON ((101.52258339096329 26.561645414933537, 101.47444718492756 26.478271060396082, 101.37817477285603 26.478271060396082, 101.33003856682029 26.561645414933537, 101.37817477285603 26.64501976947082, 101.47444718492756 26.64501976947082, 101.52258339096329 26.561645414933537))",1242,none,none,none
9467.59871589,1693.92966709,0.0,0,0,"POLYGON ((101.66699200907033 26.478271060396082, 101.61885580303459 26.39489670585857, 101.52258339096329 26.39489670585857, 101.47444718492756 26.478271060396082, 101.52258339096329 26.561645414933537, 101.61885580303459 26.561645414933537, 101.66699200907033 26.478271060396082))",1243,none,none,none
9241.32311062,1348.5261296,28.5138391134,0,0,"POLYGON ((103.11107819014137 26.478271060396082, 103.06294198410563 26.39489670585857, 102.96666957203416 26.39489670585857, 102.9185333659986 26.478271060396082, 102.96666957203416 26.561645414933537, 103.06294198410563 26.561645414933537, 103.11107819014137 26.478271060396082))",1244,none,none,none
9878.96751559,2312.08959372,30.4075782095,0,0,"POLYGON ((103.2554868082484 26.561645414933537, 103.20735060221267 26.478271060396082, 103.11107819014137 26.478271060396082, 103.06294198410563 26.561645414933537, 103.11107819014137 26.64501976947082, 103.20735060221267 26.64501976947082, 103.2554868082484 26.561645414933537))",1245,none,none,none
9415.11099558,2360.84951679,57.1949778083,0,0,"POLYGON ((103.39989542635544 26.478271060396082, 103.3517592203197 26.39489670585857, 103.2554868082484 26.39489670585857, 103.20735060221267 26.478271060396082, 103.2554868082484 26.561645414933537, 103.3517592203197 26.561645414933537, 103.39989542635544 26.478271060396082))",1246,none,none,none
9933.6626943,2103.12765154,42.1040260222,0,0,"POLYGON ((103.5443040444627 26.561645414933537, 103.49616783842697 26.478271060396082, 103.39989542635544 26.478271060396082, 103.3517592203197 26.561645414933537, 103.39989542635544 26.64501976947082, 103.49616783842697 26.64501976947082, 103.5443040444627 26.561645414933537))",1247,none,none,none
9832.02844468,2261.00346182,60.1935575487,0,0,"POLYGON ((103.68871266256974 26.478271060396082, 103.640576456534 26.39489670585857, 103.5443040444627 26.39489670585857, 103.49616783842697 26.478271060396082, 103.5443040444627 26.561645414933537, 103.640576456534 26.561645414933537, 103.68871266256974 26.478271060396082))",1248,none,none,none
9889.98067332,2076.05247035,29.2511891916,0,0,"POLYGON ((103.83312128067678 26.561645414933537, 103.78498507464104 26.478271060396082, 103.68871266256974 26.478271060396082, 103.640576456534 26.561645414933537, 103.68871266256974 26.64501976947082, 103.78498507464104 26.64501976947082, 103.83312128067678 26.561645414933537))",1249,none,none,none
9896.21792,2089.32912448,27.8307534636,0,0,"POLYGON ((103.97752989878387 26.478271060396082, 103.92939369274808 26.39489670585857, 103.83312128067678 26.39489670585857, 103.78498507464104 26.478271060396082, 103.83312128067678 26.561645414933537, 103.92939369274808 26.561645414933537, 103.97752989878387 26.478271060396082))",1250,none,none,none
9935.7101227,1990.48734971,29.1412877693,0,0,"POLYGON ((104.12193851689108 26.561645414933537, 104.07380231085534 26.478271060396082, 103.97752989878387 26.478271060396082, 103.92939369274808 26.561645414933537, 103.97752989878387 26.64501976947082, 104.07380231085534 26.64501976947082, 104.12193851689108 26.561645414933537))",1251,none,none,none
9878.13390313,2045.62287562,34.9885989627,0,0,"POLYGON ((104.26634713499811 26.478271060396082, 104.21821092896238 26.39489670585857, 104.12193851689108 26.39489670585857, 104.07380231085534 26.478271060396082, 104.12193851689108 26.561645414933537, 104.21821092896238 26.561645414933537, 104.26634713499811 26.478271060396082))",1252,none,none,none
9852.37725225,1997.57091817,46.5313981318,0,0,"POLYGON ((104.41075575310515 26.561645414933537, 104.36261954706941 26.478271060396082, 104.26634713499811 26.478271060396082, 104.21821092896238 26.561645414933537, 104.26634713499811 26.64501976947082, 104.36261954706941 26.64501976947082, 104.41075575310515 26.561645414933537))",1253,none,none,none
9933.46163815,2019.94143724,53.9679481756,0,0,"POLYGON ((104.55516437121224 26.478271060396082, 104.50702816517668 26.39489670585857, 104.41075575310515 26.39489670585857, 104.36261954706941 26.478271060396082, 104.41075575310515 26.561645414933537, 104.50702816517668 26.561645414933537, 104.55516437121224 26.478271060396082))",1254,none,none,none
9864.45017182,1789.64540908,25.3340281893,0,0,"POLYGON ((104.69957298931945 26.561645414933537, 104.65143678328371 26.478271060396082, 104.55516437121241 26.478271060396082, 104.50702816517668 26.561645414933537, 104.55516437121241 26.64501976947082, 104.65143678328371 26.64501976947082, 104.69957298931945 26.561645414933537))",1255,none,none,none
10000.0,3687.79909313,0.0,0,0,"POLYGON ((98.77881964692824 26.64501976947082, 98.73068344089268 26.561645414933537, 98.6344110288212 26.561645414933537, 98.58627482278547 26.64501976947082, 98.6344110288212 26.728394124008275, 98.73068344089268 26.728394124008275, 98.77881964692824 26.64501976947082))",1256,none,none,none
9956.66618993,2625.85250175,62.6896522527,0,0,"POLYGON ((98.9232282650355 26.728394124008275, 98.87509205899977 26.64501976947082, 98.77881964692824 26.64501976947082, 98.73068344089268 26.728394124008275, 98.77881964692824 26.811768478545787, 98.87509205899977 26.811768478545787, 98.9232282650355 26.728394124008275))",1257,none,none,none
9969.00958117,2860.97406194,49.1770515493,0,0,"POLYGON ((99.06763688314254 26.64501976947082, 99.0195006771068 26.561645414933537, 98.9232282650355 26.561645414933537, 98.87509205899977 26.64501976947082, 98.9232282650355 26.728394124008275, 99.0195006771068 26.728394124008275, 99.06763688314254 26.64501976947082))",1258,none,none,none
9886.32725263,2682.18578792,36.341927452,0,0,"POLYGON ((99.21204550124958 26.728394124008275, 99.16390929521401 26.64501976947082, 99.06763688314254 26.64501976947082, 99.0195006771068 26.728394124008275, 99.06763688314254 26.811768478545787, 99.16390929521401 26.811768478545787, 99.21204550124958 26.728394124008275))",1259,none,none,none
9833.35714286,2861.20541818,24.1708676073,0,0,"POLYGON ((99.35645411935661 26.64501976947082, 99.30831791332105 26.561645414933537, 99.21204550124958 26.561645414933537, 99.16390929521401 26.64501976947082, 99.21204550124958 26.728394124008275, 99.30831791332105 26.728394124008275, 99.35645411935661 26.64501976947082))",1260,none,none,none
9740.54729204,2867.33718623,33.2063844112,0,0,"POLYGON ((99.50086273746388 26.728394124008275, 99.45272653142814 26.64501976947082, 99.35645411935661 26.64501976947082, 99.30831791332105 26.728394124008275, 99.35645411935661 26.811768478545787, 99.45272653142814 26.811768478545787, 99.50086273746388 26.728394124008275))",1261,none,none,none
9666.32477968,2846.82590348,38.4096575147,0,0,"POLYGON ((99.64527135557091 26.64501976947082, 99.59713514953518 26.561645414933537, 99.50086273746388 26.561645414933537, 99.45272653142814 26.64501976947082, 99.50086273746388 26.728394124008275, 99.59713514953518 26.728394124008275, 99.64527135557091 26.64501976947082))",1262,none,none,none
9551.37273199,3091.92169219,25.2103949859,0,0,"POLYGON ((99.78967997367795 26.728394124008275, 99.74154376764238 26.64501976947082, 99.64527135557091 26.64501976947082, 99.59713514953518 26.728394124008275, 99.64527135557091 26.811768478545787, 99.74154376764238 26.811768478545787, 99.78967997367795 26.728394124008275))",1263,none,none,none
9686.79181771,2822.08589533,27.3761771076,0,0,"POLYGON ((99.93408859178521 26.64501976947082, 99.88595238574948 26.561645414933537, 99.78967997367795 26.561645414933537, 99.74154376764238 26.64501976947082, 99.78967997367795 26.728394124008275, 99.88595238574948 26.728394124008275, 99.93408859178521 26.64501976947082))",1264,none,none,none
9780.68552154,2716.97836992,18.9923305813,0,0,"POLYGON ((100.07849720989225 26.728394124008275, 100.03036100385651 26.64501976947082, 99.93408859178521 26.64501976947082, 99.88595238574948 26.728394124008275, 99.93408859178521 26.811768478545787, 100.03036100385651 26.811768478545787, 100.07849720989225 26.728394124008275))",1265,none,none,none
9667.43787289,2843.04624729,20.4313469892,0,0,"POLYGON ((100.22290582799928 26.64501976947082, 100.17476962196355 26.561645414933537, 100.07849720989225 26.561645414933537, 100.03036100385651 26.64501976947082, 100.07849720989225 26.728394124008275, 100.17476962196355 26.728394124008275, 100.22290582799928 26.64501976947082))",1266,none,none,none
9710.97246753,2599.50262683,34.1713579693,0,0,"POLYGON ((100.36731444610632 26.728394124008275, 100.31917824007058 26.64501976947082, 100.22290582799928 26.64501976947082, 100.17476962196372 26.728394124008275, 100.22290582799928 26.811768478545787, 100.31917824007058 26.811768478545787, 100.36731444610632 26.728394124008275))",1267,none,none,none
9917.21072487,2354.40810576,31.2136490048,0,0,"POLYGON ((100.51172306421358 26.64501976947082, 100.46358685817785 26.561645414933537, 100.36731444610632 26.561645414933537, 100.31917824007058 26.64501976947082, 100.36731444610632 26.728394124008275, 100.46358685817785 26.728394124008275, 100.51172306421358 26.64501976947082))",1268,none,none,none
9879.37754039,2416.86237315,22.1616627789,0,0,"POLYGON ((100.65613168232062 26.728394124008275, 100.60799547628488 26.64501976947082, 100.51172306421358 26.64501976947082, 100.46358685817785 26.728394124008275, 100.51172306421358 26.811768478545787, 100.60799547628488 26.811768478545787, 100.65613168232062 26.728394124008275))",1269,none,none,none
9528.89637155,1993.08845707,32.7163906647,0,0,"POLYGON ((100.80054030042766 26.64501976947082, 100.75240409439192 26.561645414933537, 100.65613168232062 26.561645414933537, 100.60799547628488 26.64501976947082, 100.65613168232062 26.728394124008275, 100.75240409439192 26.728394124008275, 100.80054030042766 26.64501976947082))",1270,none,none,none
9863.18667014,2946.55920186,14.8727571206,0,0,"POLYGON ((100.94494891853492 26.728394124008275, 100.89681271249918 26.64501976947082, 100.80054030042766 26.64501976947082, 100.75240409439192 26.728394124008275, 100.80054030042766 26.811768478545787, 100.89681271249918 26.811768478545787, 100.94494891853492 26.728394124008275))",1271,none,none,none
9862.87881926,2535.58430776,37.5994283451,0,0,"POLYGON ((101.08935753664196 26.64501976947082, 101.04122133060622 26.561645414933537, 100.94494891853492 26.561645414933537, 100.89681271249918 26.64501976947082, 100.94494891853492 26.728394124008275, 101.04122133060622 26.728394124008275, 101.08935753664196 26.64501976947082))",1272,none,none,none
9874.0142487,2077.9428957,22.8078330296,0,0,"POLYGON ((101.23376615474899 26.728394124008275, 101.18562994871326 26.64501976947082, 101.08935753664196 26.64501976947082, 101.04122133060622 26.728394124008275, 101.08935753664196 26.811768478545787, 101.18562994871326 26.811768478545787, 101.23376615474899 26.728394124008275))",1273,none,none,none
9552.07463073,1536.53583973,36.0873432175,0,0,"POLYGON ((101.37817477285603 26.64501976947082, 101.33003856682029 26.561645414933537, 101.23376615474899 26.561645414933537, 101.18562994871326 26.64501976947082, 101.23376615474899 26.728394124008275, 101.33003856682029 26.728394124008275, 101.37817477285603 26.64501976947082))",1274,none,none,none
9831.24193548,2002.33183041,9.47495760902,0,0,"POLYGON ((101.52258339096329 26.728394124008275, 101.47444718492756 26.64501976947082, 101.37817477285603 26.64501976947082, 101.33003856682029 26.728394124008275, 101.37817477285603 26.811768478545787, 101.47444718492756 26.811768478545787, 101.52258339096329 26.728394124008275))",1275,none,none,none
9578.80294451,1576.42628631,7.77616107294,0,0,"POLYGON ((103.11107819014137 26.64501976947082, 103.06294198410563 26.561645414933537, 102.96666957203416 26.561645414933537, 102.9185333659986 26.64501976947082, 102.96666957203416 26.728394124008275, 103.06294198410563 26.728394124008275, 103.11107819014137 26.64501976947082))",1276,none,none,none
9851.71421039,2420.70974825,41.6889779172,0,1,"POLYGON ((103.2554868082484 26.728394124008275, 103.20735060221267 26.64501976947082, 103.11107819014137 26.64501976947082, 103.06294198410563 26.728394124008275, 103.11107819014137 26.811768478545787, 103.20735060221267 26.811768478545787, 103.2554868082484 26.728394124008275))",1277,none,none,none
9831.76093294,2538.22196785,40.6292784792,0,1,"POLYGON ((103.39989542635544 26.64501976947082, 103.3517592203197 26.561645414933537, 103.2554868082484 26.561645414933537, 103.20735060221267 26.64501976947082, 103.2554868082484 26.728394124008275, 103.3517592203197 26.728394124008275, 103.39989542635544 26.64501976947082))",1278,none,none,none
9923.50440871,2047.63172572,57.2601539232,0,1,"POLYGON ((103.5443040444627 26.728394124008275, 103.49616783842697 26.64501976947082, 103.39989542635544 26.64501976947082, 103.3517592203197 26.728394124008275, 103.39989542635544 26.811768478545787, 103.49616783842697 26.811768478545787, 103.5443040444627 26.728394124008275))",1279,none,none,none
9803.22447389,2243.79844199,77.0339866706,0,1,"POLYGON ((103.68871266256974 26.64501976947082, 103.640576456534 26.561645414933537, 103.5443040444627 26.561645414933537, 103.49616783842697 26.64501976947082, 103.5443040444627 26.728394124008275, 103.640576456534 26.728394124008275, 103.68871266256974 26.64501976947082))",1280,none,none,none
9772.12270243,2131.82079692,18.6634910148,0,0,"POLYGON ((103.83312128067678 26.728394124008275, 103.78498507464104 26.64501976947082, 103.68871266256974 26.64501976947082, 103.640576456534 26.728394124008275, 103.68871266256974 26.811768478545787, 103.78498507464104 26.811768478545787, 103.83312128067678 26.728394124008275))",1281,none,none,none
9898.08533502,1997.5830668,25.3709756247,0,0,"POLYGON ((104.26634713499811 26.64501976947082, 104.21821092896238 26.561645414933537, 104.12193851689108 26.561645414933537, 104.07380231085534 26.64501976947082, 104.12193851689108 26.728394124008275, 104.21821092896238 26.728394124008275, 104.26634713499811 26.64501976947082))",1282,none,none,none
9587.66666667,1489.20627803,0.347109298197,0,0,"POLYGON ((104.41075575310515 26.728394124008275, 104.36261954706941 26.64501976947082, 104.26634713499811 26.64501976947082, 104.21821092896238 26.728394124008275, 104.26634713499811 26.811768478545787, 104.36261954706941 26.811768478545787, 104.41075575310515 26.728394124008275))",1283,none,none,none
9884.30594114,1814.71070586,31.2723174893,0,0,"POLYGON ((104.55516437121224 26.64501976947082, 104.50702816517668 26.561645414933537, 104.41075575310515 26.561645414933537, 104.36261954706941 26.64501976947082, 104.41075575310515 26.728394124008275, 104.50702816517668 26.728394124008275, 104.55516437121224 26.64501976947082))",1284,none,none,none
9993.46666667,3446.38359625,0.129500423229,0,0,"POLYGON ((98.77881964692824 26.811768478545787, 98.73068344089268 26.728394124008275, 98.6344110288212 26.728394124008275, 98.58627482278547 26.811768478545787, 98.6344110288212 26.89514283308324, 98.73068344089268 26.89514283308324, 98.77881964692824 26.811768478545787))",1285,none,none,none
9950.57297148,2305.1621452,57.1059338995,0,0,"POLYGON ((98.9232282650355 26.89514283308324, 98.87509205899977 26.811768478545787, 98.77881964692824 26.811768478545787, 98.73068344089268 26.89514283308324, 98.77881964692824 26.978517187620696, 98.87509205899977 26.978517187620696, 98.9232282650355 26.89514283308324))",1286,none,none,none
9967.38592509,3117.25960022,32.9726979975,0,0,"POLYGON ((99.06763688314254 26.811768478545787, 99.0195006771068 26.728394124008275, 98.9232282650355 26.728394124008275, 98.87509205899977 26.811768478545787, 98.9232282650355 26.89514283308324, 99.0195006771068 26.89514283308324, 99.06763688314254 26.811768478545787))",1287,none,none,none
9811.7429944,2562.60231877,53.7867775618,0,0,"POLYGON ((99.21204550124958 26.89514283308324, 99.16390929521401 26.811768478545787, 99.06763688314254 26.811768478545787, 99.0195006771068 26.89514283308324, 99.06763688314254 26.978517187620696, 99.16390929521401 26.978517187620696, 99.21204550124958 26.89514283308324))",1288,none,none,none
